gene_id	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8
ENSG00000283973	3.0187	3.0187	3.0187	3.8099	3.0187	3.0187	3.9695	3.5614
ENSG00000207256	3.0187	3.0187	3.0187	3.0187	3.437	3.4764	3.0187	3.0187
ENSG00000186973	3.8604	5.322	4.1046	3.5816	3.9416	3.4764	3.8457	3.5614
ENSG00000117395	11.8056	12.0183	11.8978	11.5389	10.5002	9.4442	10.8469	11.9982
ENSG00000243710	6.8362	7.7361	6.4537	6.756	7.1776	6.0675	6.6887	6.4303
ENSG00000179178	3.0187	3.0187	3.0187	3.0187	3.8469	3.0187	3.0187	3.0187
ENSG00000253313	3.0187	3.0187	3.0187	3.0187	3.437	3.0187	3.697	3.0187
ENSG00000066056	13.4901	13.0344	13.3789	13.8394	11.9829	11.6452	12.7268	11.8541
ENSG00000117400	3.8604	3.4618	3.0187	4.1245	3.6083	3.8051	4.2607	4.086
ENSG00000234694	4.0427	4.3751	3.7954	4.6328	3.6083	3.6634	3.697	3.5614
ENSG00000117399	12.0196	11.3628	12.4379	12.4701	7.2511	6.6363	10.1757	10.7185
ENSG00000066322	11.2101	11.9187	12.1645	11.8656	10.6787	10.5694	11.1372	11.554
ENSG00000159479	9.6066	10.0796	10.1849	10.0764	9.2224	8.9319	9.3964	9.7342
ENSG00000229431	5.1859	4.8772	4.6828	5.0997	5.9498	5.3552	5.3599	5.4099
ENSG00000198198	10.145	9.4618	10.2202	10.1528	9.1388	9.2216	10.5609	10.0507
ENSG00000229372	4.0427	3.0187	4.522	3.8099	3.0187	3.0187	4.0772	3.7818
ENSG00000229348	3.618	3.895	3.0187	3.0187	3.437	3.6634	3.0187	3.5614
ENSG00000142949	13.9159	13.9543	14.0278	13.8239	11.7536	11.4129	12.4883	13.1258
ENSG00000066135	10.287	9.7548	10.2633	10.2873	10.6853	10.7724	10.8533	10.9503
ENSG00000236200	5.1559	4.7477	5.9841	5.7128	4.6597	5.0886	5.3262	4.9788
ENSG00000126091	8.8727	8.9616	8.9858	9.2191	7.7149	7.2278	8.0401	8.0524
ENSG00000229444	3.0187	3.4618	3.0187	3.5816	3.7383	3.8051	4.4156	3.7818
ENSG00000283414	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.5614
ENSG00000233674	3.0187	3.0187	3.0187	3.5816	3.0187	3.0187	3.5005	3.0187
ENSG00000224751	3.0187	3.0187	3.7954	3.0187	3.0187	4.026	4.1733	3.5614
ENSG00000117407	3.618	4.1654	3.7954	4.248	3.6083	3.0187	3.697	3.7818
ENSG00000237950	4.0427	3.4618	4.1046	4.5484	3.9416	4.026	3.5005	4.3122
ENSG00000117408	9.604	9.693	9.9205	9.912	8.2391	8.0692	9.0037	8.9182
ENSG00000132768	9.1024	9.3054	10.1729	9.6229	7.4402	6.9285	7.8303	8.3887
ENSG00000117410	10.0066	10.4517	10.4461	10.3299	8.1547	7.7205	8.3416	8.0712
ENSG00000117411	11.16	11.7452	10.9994	11.3356	7.993	7.5533	9.1171	9.1392
ENSG00000159214	6.7042	6.5918	5.8679	6.3287	4.8966	4.2015	5.3929	4.6558
ENSG00000196517	4.3831	4.7013	4.8242	4.5484	4.5207	3.9232	4.0772	4.4973
ENSG00000230615	4.1934	3.643	3.0187	3.5816	3.0187	3.0187	3.8457	3.5614
ENSG00000233514	5.9197	5.8833	5.0661	4.8548	4.3034	3.9232	4.1733	4.4087
ENSG00000271329	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000178028	10.0545	10.102	9.9732	10.1385	9.5073	9.3654	9.5641	9.2993
ENSG00000117419	9.839	10.1241	9.7086	10.2072	8.8923	8.8416	9.1706	9.097
ENSG00000233602	3.7502	3.4618	4.1046	3.5816	4.3034	3.9232	4.672	3.7818
ENSG00000187147	10.1204	10.3108	10.1669	10.1012	8.7245	9.171	9.143	8.7259
ENSG00000126106	6.3468	6.7141	6.1911	7.0019	5.4199	5.4708	5.1031	5.5273
ENSG00000198520	3.444	3.4618	3.0187	4.1245	3.6083	3.9232	4.1733	3.7818
ENSG00000199377	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.7818
ENSG00000200169	3.444	3.0187	3.7954	3.8099	4.362	4.9313	5.1031	4.7277
ENSG00000142945	10.8907	10.1596	10.9102	11.0672	7.7659	8.1425	9.7666	10.5366
ENSG00000225721	4.0427	3.4618	3.7954	3.8099	3.0187	3.0187	3.8457	3.9481
ENSG00000142937	14.4886	15.0523	14.5941	14.9128	12.9405	12.459	13.2531	12.6724
ENSG00000200913	4.0427	3.895	4.3343	4.5484	4.0264	3.6634	4.4854	4.3122
ENSG00000202031	3.618	3.643	4.1046	3.9819	3.0187	3.4764	3.0187	3.0187
ENSG00000234093	4.728	4.9565	4.1046	4.9831	4.6152	4.35	4.341	3.5614
ENSG00000142959	4.1934	4.2402	3.0187	4.248	3.9416	3.4764	3.8457	3.7818
ENSG00000173846	9.3856	9.7393	9.6363	9.1885	7.5815	7.1206	8.1829	8.2248
ENSG00000188396	3.9566	3.9948	4.1046	3.8099	3.0187	3.4764	3.697	3.0187
ENSG00000222009	9.0818	8.4406	8.5858	9.255	9.1855	8.0736	9.1933	8.1618
ENSG00000117425	5.6338	5.5603	4.3343	5.6029	4.362	3.8051	5.1031	4.5793
ENSG00000226499	4.1934	3.7804	4.1046	4.7114	3.9416	3.4764	3.9695	4.086
ENSG00000070785	9.8062	9.7866	10.0989	9.9992	9.2536	8.3497	9.4818	10.0927
ENSG00000229815	3.0187	3.0187	3.7954	3.0187	3.437	3.4764	3.5005	3.0187
ENSG00000232369	3.444	3.7804	3.7954	3.0187	3.437	3.0187	3.5005	3.0187
ENSG00000268949	3.444	3.0187	3.7954	3.0187	3.7383	3.0187	3.0187	3.5614
ENSG00000126107	11.2213	11.1232	10.9772	11.1842	9.6583	9.301	10.3207	10.622
ENSG00000126088	11.5801	12.0561	11.9051	11.853	9.4895	9.3527	10.4931	10.6525
ENSG00000162415	6.1124	5.0311	5.4455	5.5243	7.4907	11.5823	6.9248	5.8584
ENSG00000234315	3.444	3.4618	3.0187	3.5816	3.0187	3.9232	3.697	3.5614
ENSG00000281912	3.8604	4.0841	4.1046	4.3578	3.8469	3.8051	4.1733	3.7818
ENSG00000186603	6.6124	5.8043	7.009	6.8842	4.0264	4.1179	4.1733	4.5793
ENSG00000132781	7.5513	7.6611	7.7198	8.2212	5.8484	6.0495	6.54	6.0505
ENSG00000132773	8.5428	8.466	9.1041	8.9793	7.6473	7.3713	8.5136	8.2743
ENSG00000070759	6.5367	5.9581	5.9272	7.0437	7.0027	8.2556	7.3132	6.525
ENSG00000236872	3.8604	4.1654	3.0187	3.0187	3.0187	3.6634	3.0187	3.0187
ENSG00000280670	6.1711	5.3787	5.8059	6.235	5.2942	4.9313	5.4564	5.5273
ENSG00000132763	7.7213	6.9493	8.1695	8.0683	7.4796	7.5406	7.8361	7.8421
ENSG00000117450	12.9157	13.3742	13.6532	13.5073	12.6341	13.3247	13.0923	13.4392
ENSG00000117448	10.6283	11.2473	11.1957	11.3096	9.7404	9.9768	9.7468	9.4505
ENSG00000281133	3.0187	3.643	3.0187	3.0187	3.437	3.6634	3.0187	3.0187
ENSG00000280836	3.444	3.4618	3.0187	3.5816	3.437	3.6634	3.0187	3.0187
ENSG00000132780	12.458	11.9642	12.3986	12.3735	12.4887	12.4641	12.0691	12.5265
ENSG00000281825	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.0187
ENSG00000159588	4.9601	4.9175	4.9509	6.1857	4.4703	4.5963	5.5752	4.3122
ENSG00000159592	11.1822	10.908	10.7997	11.0647	12.0386	12.451	11.4474	11.564
ENSG00000225447	4.4928	4.4947	4.3343	4.248	4.7839	5.4983	4.7817	4.086
ENSG00000234329	3.9566	3.643	4.522	4.1245	5.0644	5.652	5.8569	5.0344
ENSG00000159596	9.1997	8.9414	9.6009	9.5454	9.8539	9.9494	9.8402	9.8108
ENSG00000197429	8.2142	7.7671	8.0695	8.0949	8.9068	9.2216	8.5315	8.6858
ENSG00000230896	5.3261	5.4062	5.5256	5.3973	4.7026	4.9725	4.7281	4.7277
ENSG00000236111	4.2606	4.3751	3.0187	3.9819	3.6083	3.0187	3.697	3.5614
ENSG00000086015	10.902	10.9961	10.9755	11.1655	9.5422	9.1565	10.4738	10.6273
ENSG00000232467	3.444	3.0187	3.0187	3.0187	3.0187	3.4764	3.5005	3.7818
ENSG00000117461	8.1179	9.2296	8.4533	8.7804	9.0122	11.5235	9.5536	9.2616
ENSG00000226957	3.0187	3.4618	3.0187	3.0187	3.437	4.2785	3.8457	3.0187
ENSG00000233114	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.8457	3.0187
ENSG00000227857	3.618	3.7804	3.7954	3.0187	3.0187	3.6634	3.5005	3.0187
ENSG00000117472	3.8604	5.0311	4.6828	4.9831	4.0264	4.7514	4.1733	4.2057
ENSG00000085998	10.9452	11.5263	11.0706	11.0881	9.7195	9.634	10.2293	10.344
ENSG00000171357	5.7554	5.232	4.522	6.3287	6.3324	5.9159	5.1817	5.4893
ENSG00000085999	8.3647	7.5585	8.6904	8.5687	6.0443	6.0854	7.7951	8.258
ENSG00000132128	11.0666	11.0005	11.1104	11.4124	9.7894	9.8241	10.4571	10.1977
ENSG00000173660	11.5418	11.7677	11.7127	11.9285	11.4556	11.5939	11.8348	11.6593
ENSG00000117481	9.1555	9.0649	9.4453	9.1382	9.5607	9.7707	9.1661	9.2479
ENSG00000225779	3.444	3.0187	3.0187	3.0187	3.0187	3.8051	3.5005	3.0187
ENSG00000117480	4.5927	4.8355	4.6828	4.7114	3.6083	3.4764	3.9695	4.2057
ENSG00000232022	3.618	4.3751	3.0187	4.3578	3.0187	3.0187	3.9695	4.3122
ENSG00000224863	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.9481
ENSG00000197587	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000269956	4.1211	3.9948	3.7954	3.9819	4.1749	4.8447	4.1733	3.7818
ENSG00000079277	9.1804	9.1457	9.4453	9.5764	9.5127	9.5302	9.4873	9.3794
ENSG00000142961	7.9332	8.1508	7.9053	8.2805	8.4634	8.4138	8.3456	8.4378
ENSG00000123472	9.9926	10.1827	9.9347	9.8053	10.0948	10.3052	9.7726	10.0958
ENSG00000233647	3.444	3.0187	3.0187	3.9819	3.0187	3.6634	3.5005	3.9481
ENSG00000186118	3.444	3.4618	3.0187	3.5816	3.8469	4.026	4.341	4.086
ENSG00000228237	3.618	3.643	3.0187	3.0187	4.362	4.5397	4.7817	4.5793
ENSG00000159658	11.4471	11.2051	11.5002	11.3131	12.8629	13.1301	12.0596	12.6933
ENSG00000142973	3.0187	3.7804	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000154198	3.444	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000238145	3.444	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.0187
ENSG00000187048	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000186377	5.8848	5.8833	5.1717	5.0997	5.7005	5.652	3.8457	6.6309
ENSG00000186160	3.444	3.4618	3.7954	3.0187	3.0187	3.0187	3.9695	3.5614
ENSG00000225154	3.444	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.0187
ENSG00000225506	3.0187	3.643	4.1046	3.0187	3.7383	3.4764	4.7281	4.3122
ENSG00000162365	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.5614
ENSG00000224805	3.444	3.4618	3.0187	3.0187	3.437	3.0187	3.5005	3.9481
ENSG00000162366	3.444	3.9948	3.0187	4.4572	3.0187	3.4764	3.8457	3.7818
ENSG00000162367	10.843	10.5639	10.5859	10.7192	10.858	11.2808	10.6578	10.5116
ENSG00000226252	6.372	5.4855	6.2842	6.5964	7.518	7.6747	7.5846	6.7452
ENSG00000123473	10.0006	8.9527	10.3562	9.9195	8.867	9.1813	9.7127	10.7693
ENSG00000162368	11.8729	11.7507	11.5133	11.2721	12.3222	12.3981	11.691	12.1591
ENSG00000225762	3.7502	4.2402	4.6828	4.4572	4.4175	4.1179	4.672	4.3122
ENSG00000186790	3.0187	3.4618	3.0187	3.8099	3.0187	3.0187	3.0187	3.0187
ENSG00000237424	6.4567	5.9762	6.0388	6.2826	4.7439	4.5397	4.4156	4.7954
ENSG00000186564	5.2151	4.6026	4.9509	4.9206	4.5689	4.7514	4.341	4.6558
ENSG00000269113	3.618	6.7141	3.0187	3.5816	3.0187	3.0187	3.0187	3.0187
ENSG00000225028	3.0187	3.895	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000242267	3.444	3.0187	3.0187	3.0187	3.437	3.6634	3.5005	3.0187
ENSG00000117834	3.0187	3.0187	3.0187	3.0187	3.7383	3.8051	4.4156	3.5614
ENSG00000272491	3.0187	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000279214	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.0187
ENSG00000132122	5.4036	5.9024	6.4931	6.6695	7.6863	7.7092	7.4478	6.5432
ENSG00000224986	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000235105	5.716	5.7631	5.3604	5.2568	4.8602	5.125	4.9752	4.5793
ENSG00000186094	3.0187	3.0187	3.0187	3.0187	3.437	4.1179	3.0187	3.0187
ENSG00000162373	3.0187	3.0187	3.0187	3.0187	3.8469	5.6997	3.5005	3.0187
ENSG00000215887	3.444	3.643	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000234080	3.618	3.895	3.7954	4.1245	3.0187	3.0187	3.0187	3.0187
ENSG00000225671	3.0187	3.4618	3.0187	3.0187	3.437	3.0187	3.5005	3.0187
ENSG00000142700	3.0187	3.643	3.0187	3.0187	3.0187	3.0187	3.0187	3.5614
ENSG00000185104	10.5034	10.5959	10.5723	10.5564	9.9955	10.7505	10.1259	10.344
ENSG00000225767	3.0187	3.7804	3.0187	3.5816	4.1036	4.5963	4.672	3.5614
ENSG00000207194	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000230585	3.444	3.0187	3.7954	3.5816	3.437	3.6634	4.341	3.0187
ENSG00000237130	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.0187
ENSG00000123080	10.0135	9.8264	9.1415	9.9725	6.8211	8.3387	8.1227	8.6361
ENSG00000265538	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000204006	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000213478	3.444	3.7804	3.0187	3.9819	3.437	3.0187	3.5005	3.0187
ENSG00000203356	3.618	3.643	3.0187	4.1245	3.9416	4.5963	3.5005	3.7818
ENSG00000123091	11.4386	11.3282	11.1213	10.88	12.1634	13.0631	11.6002	11.8591
ENSG00000233406	6.9897	6.6487	5.741	5.8785	4.932	4.2785	4.672	5.0344
ENSG00000236434	3.618	3.0187	3.0187	3.0187	3.0187	4.417	4.1733	3.9481
ENSG00000085831	6.3468	7.1434	5.6729	6.8532	5.8658	6.329	7.5639	5.5642
ENSG00000261664	3.444	3.4618	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000085832	10.8497	10.5683	10.7196	10.5872	12.1028	13.5377	12.067	11.7211
ENSG00000232027	3.444	3.7804	4.3343	3.9819	3.9416	4.8447	4.341	3.9481
ENSG00000206595	3.0187	3.0187	3.0187	3.0187	3.0187	3.6634	3.0187	3.0187
ENSG00000238140	3.7502	3.4618	3.0187	3.0187	3.7383	4.2015	4.2607	3.0187
ENSG00000227070	3.7502	3.895	3.0187	3.5816	3.0187	4.5397	4.0772	4.2057
ENSG00000252032	3.0187	3.0187	3.0187	3.0187	3.6083	3.0187	3.0187	3.0187
ENSG00000227742	3.0187	3.4618	3.0187	3.0187	3.0187	4.2015	3.0187	3.0187
ENSG00000117859	11.8093	11.6806	11.2452	11.5027	12.6515	12.6786	12.1152	12.1024
ENSG00000236973	3.0187	3.0187	3.0187	3.0187	3.437	3.6634	3.9695	3.0187
ENSG00000212624	3.0187	3.0187	3.0187	3.0187	3.0187	3.8051	4.0772	3.5614
ENSG00000078618	12.4204	12.1816	12.2646	12.2648	12.5755	12.5869	12.5004	12.7056
ENSG00000266993	4.1211	3.4618	4.3343	4.3578	5.3203	6.1204	5.5752	4.7277
ENSG00000272175	3.444	3.0187	3.0187	3.0187	3.7383	3.8051	3.8457	3.9481
ENSG00000230604	3.444	3.0187	3.0187	3.0187	3.0187	3.8051	3.9695	3.0187
ENSG00000169213	10.7856	10.2158	10.0208	9.9815	10.9855	10.9145	11.5083	11.9406
ENSG00000200839	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.5614
ENSG00000229032	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000117862	11.1333	11.4196	10.912	10.8333	11.5749	11.3932	10.7631	11.3002
ENSG00000198841	7.5125	8.0409	7.8461	7.8431	7.3759	7.3126	6.6364	7.1522
ENSG00000223390	3.0187	3.643	3.0187	3.0187	3.7383	3.8051	3.697	3.0187
ENSG00000228369	3.618	3.0187	3.7954	3.8099	4.2412	4.026	3.697	3.5614
ENSG00000134717	10.4692	10.4862	10.6968	10.3604	11.3358	11.3474	10.5954	10.8595
ENSG00000157077	9.9652	9.6645	10.1997	10.2508	10.9909	12.0357	10.682	10.6038
ENSG00000241745	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000228407	4.1934	4.5499	3.7954	4.1245	4.5689	4.1179	3.9695	3.9481
ENSG00000223429	3.0187	3.0187	3.0187	3.5816	3.8469	4.1179	3.0187	3.5614
ENSG00000224255	3.618	3.4618	3.0187	3.0187	3.7383	3.9232	3.0187	3.9481
ENSG00000237663	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000213735	3.444	3.4618	3.0187	3.0187	3.0187	3.8051	3.697	3.0187
ENSG00000154222	10.0765	10.0241	10.2056	10.2655	9.0426	9.1036	9.4101	9.2423
ENSG00000272100	3.7502	4.2402	3.7954	4.1245	3.7383	4.026	3.9695	3.7818
ENSG00000224680	4.1211	4.6026	4.6828	4.5484	4.2412	4.417	4.0772	4.6558
ENSG00000085840	8.5646	7.837	9.3633	8.868	6.8473	6.6601	8.192	9.4018
ENSG00000134748	10.4042	9.8104	10.3403	10.2581	11.2202	11.1557	10.1516	10.5952
ENSG00000134744	9.9865	9.1059	9.592	9.6964	11.7187	11.3901	10.7819	10.4662
ENSG00000272371	3.0187	3.4618	3.0187	3.0187	3.0187	3.6634	3.0187	3.0187
ENSG00000236290	3.0187	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000116157	8.3554	8.4692	8.3074	8.0883	8.5584	7.3422	8.0351	7.871
ENSG00000182183	3.618	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000162377	9.5421	9.8922	10.5746	9.6137	9.8773	9.8475	9.7711	10.3193
ENSG00000233664	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000162378	9.9404	9.7393	10.2115	9.8352	11.1496	11.1027	10.6659	11.1418
ENSG00000228929	8.2415	9.2571	7.009	6.5583	6.6631	5.9358	6.0103	6.2642
ENSG00000206627	3.0187	3.0187	4.1046	3.0187	3.8469	3.9232	4.4156	3.7818
ENSG00000203995	5.5004	4.5499	4.8242	5.2568	3.0187	3.6634	5.143	5.2356
ENSG00000121310	10.0254	10.0796	9.3474	9.7435	9.2999	7.5659	9.314	8.5715
ENSG00000230953	4.8104	4.3751	4.1046	4.4572	5.3957	3.9232	5.6033	5.0344
ENSG00000231866	3.0187	3.0187	3.0187	3.0187	3.7383	3.0187	3.0187	3.0187
ENSG00000116171	11.2392	11.336	11.3566	11.3529	11.8048	11.9414	11.4459	11.3472
ENSG00000266188	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000265815	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000236360	3.8604	3.643	3.0187	3.9819	3.8469	4.702	4.2607	3.9481
ENSG00000226147	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000174348	5.5004	3.895	3.7954	5.3973	5.1554	3.0187	4.2607	3.7818
ENSG00000162383	3.618	3.0187	3.7954	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000157184	7.9415	7.8611	7.7198	8.1146	8.4206	8.2978	8.1555	8.2304
ENSG00000236723	3.8604	3.7804	4.1046	3.5816	3.6083	3.4764	3.5005	3.5614
ENSG00000162384	10.2479	10.5305	10.0141	10.2786	9.5541	9.4544	9.681	9.6282
ENSG00000259818	3.0187	3.0187	3.0187	3.0187	3.0187	3.6634	3.5005	3.0187
ENSG00000162385	10.3008	10.3775	10.3589	10.3313	10.0404	9.9446	10.2105	10.407
ENSG00000226754	3.618	3.7804	3.0187	3.8099	3.8469	3.9232	3.8457	3.7818
ENSG00000157193	10.4311	10.0672	10.7009	10.4456	8.7454	8.5016	9.8938	10.5185
ENSG00000234578	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000228838	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.8457	3.5614
ENSG00000225030	3.618	3.4618	4.1046	3.0187	3.0187	3.0187	4.1733	3.0187
ENSG00000232762	3.618	3.0187	4.1046	3.0187	3.437	3.0187	3.8457	3.9481
ENSG00000225675	3.444	3.643	3.7954	3.0187	3.8469	3.4764	3.5005	3.7818
ENSG00000174332	3.0187	3.7804	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000058804	10.4949	9.6577	10.9529	10.3522	9.8825	9.5318	10.2172	10.9804
ENSG00000201003	3.9566	3.7804	3.7954	3.0187	3.0187	3.0187	3.5005	3.5614
ENSG00000058799	8.8079	9.3211	8.7481	8.7886	9.3093	9.3289	8.6411	9.2859
ENSG00000211452	3.7502	3.7804	3.0187	4.1245	4.1749	5.1605	4.7281	4.3122
ENSG00000081870	9.4689	9.8483	9.47	9.3955	9.4476	10.3996	9.7771	9.792
ENSG00000116212	9.8622	10.3342	9.8088	9.8489	8.8755	9.0597	9.0442	9.2534
ENSG00000219102	4.9949	4.4365	5.4455	5.2568	4.8226	4.702	4.672	5.1389
ENSG00000116209	11.4631	12.0142	11.2721	11.5046	12.3081	12.8574	11.6124	11.2509
ENSG00000280378	4.0427	3.4618	3.7954	3.9819	3.8469	4.417	4.0772	3.9481
ENSG00000116205	8.5807	8.0197	8.4334	8.8757	9.5672	9.5493	9.086	9.0217
ENSG00000225183	3.0187	3.0187	3.0187	3.5816	3.0187	3.4764	3.0187	3.0187
ENSG00000256407	3.444	3.0187	3.0187	3.0187	3.0187	3.9232	3.5005	3.0187
ENSG00000157211	3.0187	3.0187	3.0187	3.0187	3.0187	3.6634	3.0187	3.0187
ENSG00000280425	3.0187	3.0187	3.0187	3.0187	3.0187	4.026	3.0187	3.5614
ENSG00000215883	7.8334	7.3557	7.934	8.2688	8.325	8.8974	8.0046	7.587
ENSG00000116221	11.6111	11.5413	11.4978	11.6626	10.4733	10.3201	10.8419	11.4915
ENSG00000157216	10.6399	10.0134	10.2745	10.6714	9.8072	9.6591	10.162	10.0058
ENSG00000198711	5.0939	4.3099	4.8242	4.7114	4.9999	5.195	5.6033	4.4973
ENSG00000225632	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000227453	3.7502	3.4618	4.1046	3.8099	3.437	3.0187	3.8457	3.5614
ENSG00000162390	6.9978	6.3243	7.088	6.7891	4.1749	5.6027	5.9681	5.6694
ENSG00000162391	4.4928	4.0841	4.3343	4.248	3.7383	3.6634	4.0772	3.0187
ENSG00000230728	3.0187	3.0187	3.0187	3.5816	3.0187	3.6634	3.0187	3.0187
ENSG00000184313	3.8604	3.4618	3.0187	3.0187	3.0187	3.9232	4.0772	3.0187
ENSG00000243725	5.7358	5.994	7.8	7.4161	6.2559	6.4436	7.2189	7.4783
ENSG00000162396	6.7042	6.6375	6.5688	7.1494	6.4963	6.4436	6.6095	6.7915
ENSG00000006555	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000162398	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5614
ENSG00000116133	12.1892	12.8358	13.3701	13.2145	9.7702	10.0311	10.4636	12.2547
ENSG00000242396	3.0187	3.0187	3.0187	3.5816	3.0187	3.0187	3.0187	3.0187
ENSG00000233203	3.444	3.643	3.7954	4.1245	3.0187	3.4764	3.5005	3.0187
ENSG00000143001	3.618	3.643	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000169174	3.9566	3.643	3.7954	4.248	3.437	3.0187	3.0187	3.0187
ENSG00000162402	10.7734	10.2518	10.9616	10.7562	11.9805	12.6795	11.9689	11.7166
ENSG00000231095	3.0187	3.0187	3.0187	3.5816	3.0187	3.6634	3.0187	3.7818
ENSG00000231900	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	4.1733	3.0187
ENSG00000234810	3.7502	3.7804	3.0187	3.0187	3.437	3.0187	4.1733	3.7818
ENSG00000229871	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000260971	3.618	3.0187	3.7954	3.5816	4.1749	3.6634	3.5005	3.5614
ENSG00000223956	3.444	3.0187	3.0187	3.9819	3.6083	3.4764	4.0772	3.0187
ENSG00000162407	9.52	8.6818	10.102	10.2873	10.532	9.2216	9.2376	8.8831
ENSG00000236776	3.444	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000224980	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000225475	5.3261	5.6542	3.7954	3.5816	4.0264	3.0187	3.5005	4.2057
ENSG00000162409	6.7717	5.4332	6.4931	6.8842	8.4549	6.0495	6.0103	6.681
ENSG00000187889	3.0187	3.0187	3.0187	3.0187	3.8469	3.0187	3.0187	3.0187
ENSG00000229887	5.4036	5.1684	4.8242	4.8548	3.9416	3.4764	4.1733	4.4973
ENSG00000223416	9.2907	10.0379	8.2401	9.0894	7.7476	7.1711	8.6312	8.7649
ENSG00000162600	8.1507	7.6884	7.6695	7.4266	8.0688	9.0992	7.9363	7.5957
ENSG00000184292	9.6658	9.7406	8.0695	9.2842	4.932	12.2804	9.4632	9.9493
ENSG00000185839	7.573	7.4543	6.709	6.3512	5.883	5.6997	6.2217	6.4689
ENSG00000162601	9.9352	8.8407	10.0175	9.7202	12.0933	12.1775	11.1308	9.5114
ENSG00000283445	6.3211	6.3657	5.6013	6.7047	3.9416	8.2556	8.8553	8.9422
ENSG00000177606	12.3988	12.0105	11.6492	11.7887	11.4883	11.9405	10.8562	11.5668
ENSG00000234807	4.0427	3.0187	3.0187	3.5816	3.437	3.4764	3.8457	4.2057
ENSG00000272226	3.7502	3.643	4.3343	3.8099	3.437	3.4764	3.697	3.7818
ENSG00000231740	3.0187	3.0187	3.0187	3.0187	3.0187	3.6634	3.0187	3.0187
ENSG00000232453	4.9601	4.6026	5.5256	5.4833	4.4703	4.2015	4.5511	5.2814
ENSG00000237352	5.4036	5.0311	6.3285	6.5193	6.2161	5.1605	6.3577	5.7671
ENSG00000228121	3.7502	4.0841	3.0187	3.8099	3.0187	3.0187	3.5005	3.0187
